date,A,B,C_pos,C_neg,D_pos,D_neg,E_pos,E_neg,F_pos,F_neg,H_pos,H_neg
2000-11-11 15:00:00,8.6575342,7.8738586,19.2390667,-1.92399816,-9.39377131,26.7088398,-14.0480619,31.3631304,7.4391083,9.8759602,6.4471549,10.8679136
2000-11-12 15:00:00,8.6849315,7.5849749,19.2766514,-1.90678842,-9.7372995,27.1071625,-10.10581108,27.4756741,9.2271657,8.1426974,4.1220804,13.2477826
2000-11-13 15:00:00,8.7123288,7.8563022,19.6122639,-2.1876064,-9.52061659,26.9452741,-5.96188314,23.3865407,9.6356061,7.7890514,4.9443729,12.4802846
2000-11-14 15:00:00,8.739726,7.9965191,19.0319548,-1.55250275,-9.43504404,26.9144961,-9.12660909,26.6060611,10.9021103,6.5773417,5.6098381,11.869614
2000-11-15 15:00:00,8.7671233,7.7834212,18.4733373,-0.93909072,-9.70278634,27.2370329,-10.53934294,28.0735895,11.2888106,6.2454359,5.7985721,11.7356745
2000-11-16 15:00:00,8.7945205,7.3845739,19.285938,-1.69689695,-10.15627809,27.7453192,-13.05377225,30.6428133,10.8956817,6.6933593,4.9695327,12.6195084
2000-11-17 15:00:00,8.8219178,7.8717841,19.3972776,-1.75344194,-9.72371223,27.3675478,-14.71265432,32.3564899,10.8417401,6.8020955,2.5049465,15.1388891
2000-11-18 15:00:00,8.8493151,7.3589912,19.7298199,-2.03118972,-10.29114954,27.9897797,-16.2420925,33.9407226,12.7651273,4.9335029,5.2558155,12.4428146
2000-11-19 15:00:00,8.8767123,6.759989,19.1879981,-1.43457348,-10.94479617,28.6982208,-12.24042342,29.9938481,13.7318985,4.0215262,6.0028735,11.7505511
2000-11-20 15:00:00,8.9041096,6.3373816,18.5853406,-0.77712145,-11.42204792,29.2302671,-8.11906317,25.9272823,14.1376374,3.6705818,4.7939407,13.0142785
2000-11-21 15:00:00,8.9315068,6.6888396,19.0637035,-1.20068984,-11.12523435,28.988248,-8.66394629,26.52696,14.0645893,3.7984244,3.1168615,14.7461522
2000-11-22 15:00:00,8.9589041,6.7937398,18.6928704,-0.77506222,-11.07497852,28.9927867,-9.28659747,27.2044057,16.0177577,1.9000505,0.6176658,17.3001424
2000-11-23 15:00:00,8.9863014,7.3279462,19.3471957,-1.37459295,-10.59541657,28.5680193,-13.06458588,31.0371886,14.0855688,3.8870339,1.2578605,16.7147422
2000-11-24 15:00:00,9.0136986,7.0390043,19.1730223,-1.14562505,-10.93900279,28.9664,-15.03912863,33.0665259,14.2034982,3.823899,1.2317559,16.7956413
2000-11-25 15:00:00,9.0410959,7.9411618,19.8988486,-1.81665686,-10.09148969,28.1736815,-16.24372467,34.3259165,16.2114179,1.8707739,3.3930816,14.6891102
2000-11-26 15:00:00,9.0684932,8.2104437,20.1874478,-2.05046153,-9.8768522,28.0138385,-15.23577798,33.3727643,14.9231416,3.2138447,4.4686879,13.6682984
2000-11-27 15:00:00,9.0958904,8.348947,20.8245358,-2.63275496,-9.79299328,27.9847741,-18.74005654,36.9318374,15.8850968,2.306684,7.34892,10.8428608
2000-11-28 15:00:00,9.1232877,9.0006958,20.8634813,-2.61690596,-9.19588894,27.4424643,-21.43336866,39.679944,17.5104389,0.7361364,7.0937344,11.1528409
2000-11-29 15:00:00,9.1506849,9.9934318,21.5603493,-3.25897941,-8.25779736,26.5591672,-24.5571063,42.8584762,17.830006,0.4713638,6.0469712,12.2543987
2000-11-30 15:00:00,9.1780822,9.0890671,21.8845979,-3.5284335,-9.21680641,27.5729708,-19.83765181,38.1938162,19.5170741,-1.16090969,3.8404481,14.5157163
2000-12-01 15:00:00,9.2054795,9.6998977,21.3724416,-2.96148272,-8.66062019,27.0715791,-20.52774761,38.9387065,17.8162083,0.5947506,4.8461884,13.5647705
2000-12-02 15:00:00,9.2328767,10.155321,22.075136,-3.6093826,-8.25984131,26.7255947,-22.80453287,41.2702863,19.0687433,-0.60298992,4.1663173,14.2994361
2000-12-03 15:00:00,9.260274,9.3225352,22.4394052,-3.9188573,-9.14727157,27.6678195,-20.28746793,38.8080159,19.6833369,-1.16278895,4.4454705,14.0750775
2000-12-04 15:00:00,9.2876712,10.0235661,22.5620919,-3.98674947,-8.50088505,27.0762275,-21.84366354,40.419006,21.0309749,-2.45563244,3.7066353,14.8687071
2000-12-05 15:00:00,9.3150685,9.2099597,22.7910389,-4.16090191,-9.36913583,27.9992728,-23.80475963,42.4348966,19.2227248,-0.59258779,1.4432806,17.1868563
2000-12-06 15:00:00,9.3424658,8.7611594,22.455091,-3.77015953,-9.87258054,28.557512,-22.06737903,40.7523105,19.2930736,-0.60814212,0.4391996,18.2457319
2000-12-07 15:00:00,9.369863,8.5861914,22.7538421,-4.01411605,-10.10219296,28.841919,-22.55067969,41.2904057,17.4441564,1.2955696,0.4075738,18.3321522
2000-12-08 15:00:00,9.3972603,7.7412136,23.4917848,-4.69726425,-11.00181506,29.7963356,-22.24385187,41.0383724,16.4775127,2.3170078,2.3870409,16.4074797
2000-12-09 15:00:00,9.4246575,6.9445824,23.1849856,-4.33567055,-11.85309073,30.7024058,-20.83313599,39.6824511,15.4945945,3.3547206,3.7969752,15.0523398
2000-12-10 15:00:00,9.4520548,7.1887845,23.0718812,-4.16777162,-11.66353304,30.5676426,-17.8709121,36.7750217,15.011038,3.8930716,2.4475839,16.4565256
2000-12-11 15:00:00,9.4794521,7.3002196,22.5563707,-3.59746663,-11.60674233,30.5656464,-18.70707242,37.6659765,15.5298675,3.4290366,0.3507318,18.6081723
2000-12-12 15:00:00,9.5068493,6.3199304,23.0716445,-4.05794586,-12.6416759,31.6553745,-17.95644123,36.9701399,14.8051022,4.2085965,2.7495551,16.2641435
2000-12-13 15:00:00,9.5342466,6.5704528,23.5027364,-4.43424325,-12.44579793,31.5142911,-14.99775799,34.0662511,13.0873196,5.9811735,0.4453982,18.623095
2000-12-14 15:00:00,9.5616438,6.9575364,22.8824371,-3.7591494,-12.11335871,31.2366464,-16.98471754,36.1080052,11.2768684,7.8464192,0.7266349,18.3966528
2000-12-15 15:00:00,9.5890411,6.1516002,22.9203446,-3.74226244,-12.97393932,32.1520215,-19.52826739,38.7063496,10.0670688,9.1110134,0.38906,18.7890222
2000-12-16 15:00:00,9.6164384,5.3330325,23.5807213,-4.34784461,-13.84715143,33.0800281,-18.09395477,37.3268315,9.0317495,10.2011272,-0.98138302,20.2142597
2000-12-17 15:00:00,9.6438356,5.0518558,22.9568969,-3.66922565,-14.18297247,33.4706437,-14.29799706,33.5856683,9.6354601,9.6522111,-1.61060593,20.8982772
2000-12-18 15:00:00,9.6712329,5.5318665,22.5690029,-3.22653719,-13.7576062,33.100072,-11.04833798,30.3908037,8.6176887,10.7247771,-1.19038913,20.5328549
2000-12-19 15:00:00,9.6986301,4.8569634,22.3357386,-2.93847832,-14.48715372,33.884414,-13.61723157,33.0144918,7.4170462,11.9802141,-2.53448483,21.9317451
2000-12-20 15:00:00,9.7260274,4.734928,21.8649498,-2.41289505,-14.66383345,34.1158882,-11.14190511,30.5939599,7.1320426,12.3200122,-4.10685239,23.5589072
2000-12-21 15:00:00,9.7534247,4.0234289,22.6041478,-3.0972985,-15.42997701,34.9368263,-12.79823724,32.3050866,5.9057305,13.6011188,-3.69885272,23.205702
2000-12-22 15:00:00,9.7808219,4.4162587,23.4245123,-3.86286843,-15.09179159,34.6534354,-13.64012416,33.201768,7.6171867,11.9444571,-4.74493895,24.3065828
2000-12-23 15:00:00,9.8082192,3.9539343,24.0904886,-4.47405022,-15.60876041,35.2251988,-15.60237833,35.2188167,7.2153787,12.4010597,-4.16234639,23.7787847
2000-12-24 15:00:00,9.8356164,4.7579707,23.4322038,-3.7609709,-14.8593684,34.5306013,-15.42918179,35.1004147,6.5219764,13.1492565,-3.05701243,22.7282453
2000-12-25 15:00:00,9.8630137,4.7980633,24.2517581,-4.52573067,-14.87392015,34.5999475,-18.88335846,38.6093859,7.4781413,12.2478861,-3.34051663,23.066544
2000-12-26 15:00:00,9.890411,5.1981597,23.6670513,-3.88622941,-14.52846821,34.3092901,-15.35950063,35.1403225,5.6699895,14.1108324,-0.98573316,20.7665551
2000-12-27 15:00:00,9.9178082,5.9607487,23.0179524,-3.18233592,-13.82052357,33.65614,-12.74680945,32.5824259,6.0422662,13.7933503,1.4351606,18.4004558
2000-12-28 15:00:00,9.9452055,5.6660678,23.0970987,-3.20668777,-14.16984892,34.0602599,-9.39571375,29.2861247,4.511338,15.3790729,2.1164103,17.7740006
2000-12-29 15:00:00,9.9726027,4.7828644,22.6359281,-2.69072266,-15.10769666,35.0529021,-11.70969163,31.6548971,3.7917325,16.153473,2.7513366,17.1938689
2000-12-30 15:00:00,10,4.7299662,23.0302998,-3.03029985,-15.21523926,35.2152393,-12.40809327,32.4080933,2.8635459,17.1364541,0.5590064,19.4409936
2000-12-31 15:00:00,10.0273973,5.4888799,23.7606551,-3.70586054,-14.51096998,34.5657645,-13.6662488,33.7210433,1.0720522,18.9827424,1.8192188,18.2355757
2001-01-01 15:00:00,10.0547945,5.967298,23.100944,-2.99135497,-13.97760724,34.0871963,-14.30342529,34.4130143,0.7038776,19.4057115,-0.57257623,20.6821653
2001-01-02 15:00:00,10.0821918,5.0466784,22.7227965,-2.55841289,-14.8432822,35.0076658,-11.9068934,32.071277,-1.11531992,21.2797035,-2.01706824,22.1814518
2001-01-03 15:00:00,10.109589,5.6404012,22.7805793,-2.56140121,-14.19461475,34.4137928,-8.14622633,28.3654044,-0.9168896,21.1360677,-3.23252526,23.4517033
2001-01-04 15:00:00,10.1369863,6.3912681,22.461152,-2.18717943,-13.38880317,33.6627758,-5.49771273,25.7716853,-0.01428062,20.2882532,-5.95857325,26.2325459
2001-01-05 15:00:00,10.1643836,6.2613146,21.9549921,-1.626225,-13.46381208,33.7925792,-7.25450273,27.5832699,-0.45946195,20.7882291,-5.0811018,25.4098689
2001-01-06 15:00:00,10.1917808,6.3476927,21.749481,-1.36591934,-13.32248936,33.706051,-11.37577165,31.7593333,-0.2319279,20.6154895,-2.77234706,23.1559087
2001-01-07 15:00:00,10.2191781,6.8668427,21.8139208,-1.37556464,-12.74839473,33.1867509,-11.17227056,31.6106267,0.8856254,19.5527308,-1.91099617,22.3493523
2001-01-08 15:00:00,10.2465753,6.704699,22.2254122,-1.73226152,-12.85559376,33.3487444,-8.7958734,29.2890241,0.2852288,20.2079219,-1.54194826,22.0350989
2001-01-09 15:00:00,10.2739726,7.0225131,22.0625715,-1.51462625,-12.48283495,33.0307802,-10.1351644,30.6831096,2.3300727,18.2178726,-0.49514502,21.0430902
2001-01-10 15:00:00,10.3013699,6.7517736,21.4472606,-0.84452091,-12.69862981,33.3013695,-5.61908406,26.2218238,2.2889261,18.3138136,2.5003023,18.1024374
2001-01-11 15:00:00,10.3287671,5.8620378,21.4915314,-0.83399714,-13.53342099,34.1909552,-6.38446626,27.0420005,2.7049589,17.9525754,4.5384217,16.1191125
2001-01-12 15:00:00,10.3561644,6.1971033,21.0369453,-0.32461649,-13.14341087,33.8557396,-3.31961785,24.0319466,4.0110535,16.7012753,3.3904493,17.3218794
2001-01-13 15:00:00,10.3835616,6.7275262,20.6600568,0.1070665,-12.55804333,33.3251666,-1.63764986,22.4047731,2.803398,17.9637253,3.3616247,17.4054986
2001-01-14 15:00:00,10.4109589,7.3609819,20.2369647,0.5849531,-11.86964293,32.6915607,-0.66615563,21.4880734,1.32422,19.4976978,5.9806225,14.8412953
2001-01-15 15:00:00,10.4383562,7.9369554,20.6985328,0.1781795,-11.23872485,32.1154372,-0.3975273,21.2742396,0.5554677,20.3212446,7.6656921,13.2110202
2001-01-16 15:00:00,10.4657534,7.6574573,20.2937863,0.6377205,-11.46327829,32.3947851,-2.2798368,23.2113436,0.6981619,20.2333449,6.1928401,14.7386668
2001-01-17 15:00:00,10.4931507,8.5936732,19.6261161,1.3601853,-10.47211771,31.4584191,-3.79218194,24.7784833,2.4455749,18.5407264,5.8590925,15.1272089
2001-01-18 15:00:00,10.5205479,8.2729259,19.7761163,1.2649796,-10.7379204,31.7790163,-8.18327881,29.2243747,1.9373491,19.1037468,7.7272779,13.313818
2001-01-19 15:00:00,10.5479452,7.3665396,19.2392565,1.856634,-11.58936208,32.6852525,-10.85768745,31.9535779,3.3654386,17.7304518,8.9605622,12.1353282
2001-01-20 15:00:00,10.5753425,7.0529754,19.7398059,1.410879,-11.84798163,32.9986666,-15.04079175,36.1914767,2.7448155,18.4058694,6.7092687,14.4414162
2001-01-21 15:00:00,10.6027397,6.7608551,19.9999706,1.2055088,-12.08515732,33.2906368,-14.48657231,35.6920518,2.381318,18.8241615,7.2973728,13.9081066
2001-01-22 15:00:00,10.630137,6.7105407,20.4116418,0.8486322,-12.08052703,33.340801,-13.01604222,34.2763162,4.3863562,16.8739177,5.2898197,15.9704542
2001-01-23 15:00:00,10.6575342,7.4820806,20.0188193,1.2962492,-11.25404247,32.569111,-13.25475442,34.5698229,6.1000918,15.2149767,7.1267303,14.1883382
2001-01-24 15:00:00,10.6849315,7.0407618,19.9394626,1.4304004,-11.64041664,33.0102797,-15.91667021,37.2865332,6.3962742,14.9735888,5.999291,15.370572
2001-01-25 15:00:00,10.7123288,7.8513873,20.2252728,1.1993847,-10.77484652,32.199504,-17.65322918,39.0778867,8.3248581,13.0997995,5.5357104,15.8889471
2001-01-26 15:00:00,10.739726,7.8097288,19.6724273,1.8070247,-10.76156033,32.2410124,-14.00039524,35.4798473,8.3926308,13.0868213,3.9669014,17.5125507
2001-01-27 15:00:00,10.7671233,8.0464953,19.8648813,1.6693653,-10.46984921,32.0040958,-11.24659005,32.7808366,9.4497924,12.0844542,2.2698384,19.2644082
2001-01-28 15:00:00,10.7945205,8.7399174,20.1393036,1.4497375,-9.72148252,31.3105236,-13.19424555,34.7832866,10.4388629,11.1501782,2.9135681,18.675473
2001-01-29 15:00:00,10.8219178,9.6949099,20.1642398,1.4795958,-8.71154536,30.355381,-16.7232611,38.3670967,10.7029261,10.9409095,3.2223195,18.4215161
2001-01-30 15:00:00,10.8493151,10.2199117,20.4122277,1.2864024,-8.13159891,29.8302291,-20.47771647,42.1763466,9.6321143,12.0665159,1.5470601,20.15157
2001-01-31 15:00:00,10.8767123,9.6123388,20.4543223,1.2991024,-8.68422715,30.4376518,-23.65847266,45.4118973,7.7573335,13.9960912,3.7693217,17.9841029
2001-02-01 15:00:00,10.9041096,9.0384202,20.9937546,0.8144646,-9.20320114,31.0114203,-19.15370803,40.9619272,8.9867464,12.8214728,2.8072749,19.0009443
2001-02-02 15:00:00,10.9315068,9.9410333,20.9173758,0.9456379,-8.24564335,30.108657,-18.21406143,40.0770751,10.7694073,11.0936064,0.1761665,21.6868472
2001-02-03 15:00:00,10.9589041,9.852385,20.4761668,1.4416414,-8.27934699,30.1971552,-16.99640041,38.9142086,11.7979218,10.1198865,3.1809348,18.7368734
2001-02-04 15:00:00,10.9863014,9.6540257,20.8195791,1.1530236,-8.42276168,30.3953644,-18.38753228,40.360135,11.0031773,10.9694255,2.8553594,19.1172434
2001-02-05 15:00:00,11.0136986,9.5151126,20.8632408,1.1641564,-8.50673017,30.5341274,-21.02659287,43.0539901,10.4527072,11.57469,4.2208223,17.806575
2001-02-06 15:00:00,11.0410959,8.7519625,21.0301401,1.0520517,-9.21493562,31.2971274,-20.06345717,42.145649,12.4913796,9.5908121,6.9750079,15.1071839
2001-02-07 15:00:00,11.0684932,9.4046079,21.1357846,1.0012017,-8.50734554,30.6443318,-15.58545582,37.7224421,12.5688301,9.5681562,8.0441801,14.0928062
2001-02-08 15:00:00,11.0958904,9.9323975,20.5415633,1.6502175,-7.92461128,30.1163921,-10.69706154,32.8888424,11.6785544,10.5132264,9.5106108,12.6811701
2001-02-09 15:00:00,11.1232877,9.4381014,20.1541783,2.0923971,-8.36396274,30.6105381,-8.92990274,31.1764781,10.3440188,11.9025565,11.284466,10.9621094
2001-02-10 15:00:00,11.1506849,10.1605128,20.1913583,2.1100116,-7.58660675,29.8879766,-6.13097602,28.4323459,8.7525295,13.5488404,9.9093061,12.3920638
2001-02-11 15:00:00,11.1780822,10.8323023,19.6570122,2.6991522,-6.85987259,29.216037,-7.60899187,29.9651563,8.4310233,13.9251411,7.6717627,14.6844017
2001-02-12 15:00:00,11.2054795,9.8624774,19.7306523,2.6803066,-7.77475284,30.1857117,-3.27793762,25.6888965,9.5439948,12.8669641,9.4341518,12.9768071
2001-02-13 15:00:00,11.2328767,9.1806888,19.2634914,3.2022621,-8.40159679,30.8673502,-1.15281689,23.6185703,10.3226839,12.1430695,11.3832906,11.0824628
2001-02-14 15:00:00,11.260274,8.3910949,19.2626503,3.2578976,-9.13624611,31.6567941,3.4454122,19.0751357,8.3767459,14.143802,9.9016934,12.6188546
2001-02-15 15:00:00,11.2876712,8.336389,19.8649246,2.7104178,-9.13600729,31.7113498,4.8811899,17.6941525,10.1571233,12.4182191,7.1371382,15.4382043
2001-02-16 15:00:00,11.3150685,8.5819034,20.2339679,2.3961691,-8.83554831,31.4656853,1.2503628,21.3797742,9.7913169,12.8388201,5.5484939,17.0816431
2001-02-17 15:00:00,11.3424658,8.5108337,20.2888375,2.396094,-8.85167334,31.5366048,3.7555619,18.9293697,11.6953074,10.9896241,5.064766,17.6201655
2001-02-18 15:00:00,11.369863,7.5556524,20.0212142,2.7185118,-9.75190998,32.491636,6.0724183,16.6673078,11.4938915,11.2458345,7.6249764,15.1147496
2001-02-19 15:00:00,11.3972603,7.7104719,19.7264784,3.0680422,-9.54214588,32.3366664,1.6823766,21.112144,10.5314412,12.2630794,4.7251892,18.0693314
2001-02-20 15:00:00,11.4246575,7.6080896,19.1359739,3.7133411,-9.58958352,32.4388986,5.5582429,17.2910722,10.9919022,11.8574128,6.4789443,16.3703708
2001-02-21 15:00:00,11.4520548,6.7970933,18.4823827,4.4217269,-10.34563521,33.2497448,8.3503125,14.5537971,11.2526323,11.6514773,9.3070628,13.5970468
2001-02-22 15:00:00,11.4794521,7.6415127,17.8690369,5.0898672,-9.44627117,32.4051753,11.931899,11.0270051,13.1576091,9.801295,9.3734357,13.5854684
2001-02-23 15:00:00,11.5068493,7.7357333,17.5251643,5.4885343,-9.29710589,32.3108045,12.873655,10.1400436,13.0019079,10.0117907,11.6536463,11.3600523
2001-02-24 15:00:00,11.5342466,6.7827731,17.5050974,5.5633958,-10.1951214,33.2636146,12.2970911,10.771402,13.0345465,10.0339466,13.6751149,9.3933782
2001-02-25 15:00:00,11.5616438,7.0829947,17.5594213,5.5638663,-9.83995524,32.9632429,9.7683589,13.3549287,13.6148398,9.5084479,12.0314435,11.0918441
2001-02-26 15:00:00,11.5890411,7.3077598,17.4339589,5.7441233,-9.56024546,32.7383277,5.1111481,18.0669341,11.9790899,11.1989923,12.0599695,11.1181127
2001-02-27 15:00:00,11.6164384,7.4339315,18.1526626,5.0802141,-9.37912911,32.6120058,8.487852,14.7450247,11.6402069,11.5926698,13.4498148,9.783062
2001-02-28 15:00:00,11.6438356,7.6592574,17.6186807,5.6689905,-9.09885856,32.3865298,9.5654118,13.7222595,11.6808389,11.6068323,15.3011947,7.9864766
2001-03-01 15:00:00,11.6712329,7.4095877,17.1853024,6.1571633,-9.29358359,32.6360493,14.4764411,8.8660246,12.023469,11.3189968,12.8276991,10.5147666
2001-03-02 15:00:00,11.6986301,8.1970289,16.8021163,6.595144,-8.45119783,31.8484581,17.8235695,5.5736907,12.0966992,11.300561,12.0441053,11.353155
2001-03-03 15:00:00,11.7260274,7.8946566,16.9896854,6.4623694,-8.69862541,32.1506802,14.9770797,8.474975,13.2746545,10.1774003,13.4629355,9.9891193
2001-03-04 15:00:00,11.7534247,7.9134048,16.5065846,7.0002647,-8.62493256,32.1317819,17.9103556,5.5964938,11.7249879,11.7818614,14.4487688,9.0580805
2001-03-05 15:00:00,11.7808219,7.5915714,16.3591993,7.2024446,-8.89182135,32.4534652,13.3589181,10.2027258,12.2946794,11.2669644,16.552024,7.0096198
2001-03-06 15:00:00,11.8082192,6.6235733,15.9379651,7.6784732,-9.8048748,33.4213132,17.0380072,6.5784311,12.055046,11.5613924,14.6609064,8.9555319
2001-03-07 15:00:00,11.8356164,7.2645825,15.4242614,8.2469715,-9.10892093,32.7801538,15.553731,8.1175019,11.4475516,12.2236813,16.3994701,7.2717627
2001-03-08 15:00:00,11.8630137,7.1074272,14.7778654,8.948162,-9.2111316,32.937159,14.872225,8.8538024,10.3797402,13.3462872,16.3376917,7.3883357
2001-03-09 15:00:00,11.890411,7.1563917,14.4364264,9.3443955,-9.10722244,32.8880444,13.7827878,9.9980342,8.7916853,14.9891366,15.6300551,8.1507668
2001-03-10 15:00:00,11.9178082,7.1684896,14.8928223,8.9427941,-9.04017996,32.8757964,10.1370566,13.6985598,9.395157,14.4404594,14.0483097,9.7873067
2001-03-11 15:00:00,11.9452055,7.8357405,14.5526352,9.3377758,-8.31798444,32.2083954,10.1686573,13.7217536,7.7526643,16.1377467,13.340735,10.549676
2001-03-12 15:00:00,11.9726027,7.0638843,14.8765609,9.0686446,-9.03489594,32.9801014,7.6528154,16.2923901,9.6554141,14.2897914,12.2985141,11.6466914
2001-03-13 15:00:00,12,7.3015804,14.5110381,9.4889619,-8.74225521,32.7422552,3.8303052,20.1696948,8.2061558,15.7938442,14.9074232,9.0925768
2001-03-14 15:00:00,12.0273973,6.7875317,14.2607065,9.794088,-9.20135932,33.2561538,7.2546879,16.8001066,7.9001758,16.1546187,13.8448314,10.2099631
2001-03-15 15:00:00,12.0547945,7.5982466,13.8479122,10.2616769,-8.33569969,32.4452887,7.8713572,16.2382318,6.9031927,17.2063964,13.759375,10.350214
2001-03-16 15:00:00,12.0821918,7.9425904,13.3073488,10.8570347,-7.93641131,32.1007949,6.2688183,17.8955652,8.0081408,16.1562427,11.0917688,13.0726148
2001-03-17 15:00:00,12.109589,7.8816604,13.5763963,10.6427818,-7.94239664,32.1615747,4.6614042,19.5577739,8.6461348,15.5730433,10.6213978,13.5977803
2001-03-18 15:00:00,12.1369863,8.7481502,13.485204,10.7887686,-7.0209622,31.2949348,9.0154026,15.25857,7.2103256,17.063647,8.3835269,15.8904457
2001-03-19 15:00:00,12.1643836,9.7651073,13.1732494,11.1555177,-5.94906042,30.2778275,8.3484673,15.9802998,7.7502026,16.5785645,10.3537195,13.9750476
2001-03-20 15:00:00,12.1917808,9.4653874,13.6225154,10.7610463,-6.19383576,30.5773974,4.8620137,19.5215479,9.1137413,15.2698204,10.9412508,13.4423108
2001-03-21 15:00:00,12.2191781,9.9124125,13.6798624,10.7584938,-5.69186597,30.1302221,7.1675523,17.2708038,10.599766,13.8385902,13.5388325,10.8995237
2001-03-22 15:00:00,12.2465753,9.7170329,14.1678906,10.3252601,-5.83230095,30.3254516,4.7259831,19.7671676,11.5920056,12.9011451,12.2866291,12.2065215
2001-03-23 15:00:00,12.2739726,10.4305203,14.8571713,9.6907739,-5.06386887,29.6118141,0.2147609,24.3331843,10.7318604,13.8160848,10.8238367,13.7241085
2001-03-24 15:00:00,12.3013699,11.1933971,14.9979812,9.6047585,-4.24604749,28.8487872,2.6223002,21.9804395,8.8219147,15.7808251,10.1656833,14.4370565
2001-03-25 15:00:00,12.3287671,12.1157856,15.7961248,8.8614095,-3.26871434,27.9262486,2.271954,22.3855803,9.4304225,15.2271118,10.4683421,14.1891921
2001-03-26 15:00:00,12.3561644,12.7926434,15.1501657,9.5621631,-2.5369119,27.2492407,-1.32432331,26.0366521,7.8992044,16.8131243,10.5524772,14.1598516
2001-03-27 15:00:00,12.3835616,13.2654218,14.643363,10.1237603,-2.00918879,26.7763121,-1.89599992,26.6631232,6.266164,18.5009593,12.4051882,12.3619351
2001-03-28 15:00:00,12.4109589,12.9572547,14.1471871,10.6747307,-2.2624113,27.0843291,-5.10054134,29.9224591,7.6621957,17.1597221,13.6816354,11.1402824
2001-03-29 15:00:00,12.4383562,13.9463007,14.1456659,10.7310464,-1.2184206,26.0951329,-7.12782377,32.0045361,7.8262177,17.0504946,16.2173212,8.6593912
2001-03-30 15:00:00,12.4657534,13.9919759,14.7061968,10.2253101,-1.11780078,26.0493076,-10.76968516,35.701192,7.9374039,16.9941029,15.911588,9.0199188
2001-03-31 15:00:00,12.4931507,13.1780008,15.3166656,9.6696357,-1.87683125,26.8631326,-6.06449071,31.0507921,7.214631,17.7716704,14.9564601,10.0298412
2001-04-01 15:00:00,12.5205479,13.0962405,14.7483885,10.2927074,-1.90364688,26.9447428,-5.65780409,30.6989,8.4605185,16.5805774,12.6309318,12.4101641
2001-04-02 15:00:00,12.5479452,12.3748983,15.4012854,9.694605,-2.57004445,27.6659349,-9.35702011,34.4529105,9.488646,15.6072444,15.5041952,9.5916952
2001-04-03 15:00:00,12.5753425,12.1167742,15.7192537,9.4314313,-2.77322397,27.9239089,-8.34091298,33.4915979,10.2991338,14.8515512,14.5973931,10.5532919
2001-04-04 15:00:00,12.6027397,12.8213513,15.818769,9.3867105,-2.01370216,27.2191816,-11.06623024,36.2717097,12.1856178,13.0198616,15.4565298,9.7489496
2001-04-05 15:00:00,12.630137,12.3289759,15.4632363,9.7970377,-2.45113295,27.7114069,-8.98380049,34.2440745,10.4877759,14.7724981,13.9748451,11.2854289
2001-04-06 15:00:00,12.6575342,12.6386357,14.8943373,10.4207312,-2.08652852,27.401597,-8.61989769,33.9349662,11.9178638,13.3972046,12.0115599,13.3035085
2001-04-07 15:00:00,12.6849315,12.0793895,14.8336383,10.5362247,-2.59083009,27.9606931,-8.99420209,34.3640651,11.4886988,13.8811643,11.4267907,13.9430723
2001-04-08 15:00:00,12.7123288,12.2517137,14.8377124,10.5869451,-2.36356126,27.7882188,-6.60943502,32.0340926,11.6368586,13.787799,12.8965958,12.5280618
2001-04-09 15:00:00,12.739726,11.3530424,14.6272762,10.8521758,-3.20728782,28.6867399,-4.30932839,29.7887804,12.3924212,13.0870308,12.8770105,12.6024416
2001-04-10 15:00:00,12.7671233,11.2608693,14.0250645,11.5091821,-3.2445163,28.7787629,-0.82347248,26.3577191,11.7947614,13.7394851,11.932829,13.6014176
2001-04-11 15:00:00,12.7945205,12.0456754,14.0249197,11.5641214,-2.4047656,27.9938067,-4.32492183,29.9139629,10.0869049,15.5021362,10.2076883,15.3813528
2001-04-12 15:00:00,12.8219178,11.6126989,13.6230334,12.0208022,-2.78279739,28.426633,-0.89549979,26.5393354,8.9434687,16.7003669,7.556605,18.0872307
2001-04-13 15:00:00,12.8493151,12.0528372,13.4115038,12.2871263,-2.28771445,27.9863446,3.0952025,22.6034276,7.6062947,18.0923355,7.2551718,18.4434584
2001-04-14 15:00:00,12.8767123,12.5500956,12.9062574,12.8471672,-1.73551145,27.4889361,4.0259244,21.7275003,9.2632285,16.4901962,7.4242203,18.3292044
2001-04-15 15:00:00,12.9041096,13.3790119,13.352774,12.4554452,-0.85165053,26.6598697,-0.84599321,26.6542124,10.4295951,15.3786241,5.8947647,19.9134545
2001-04-16 15:00:00,12.9315068,13.1938401,13.0933353,12.7696784,-0.98187771,26.8448914,-0.50026233,26.363276,9.8245834,16.0384303,5.8339801,20.0290336
2001-04-17 15:00:00,12.9589041,12.8753284,13.6498778,12.2679304,-1.24544472,27.1632529,-2.6995908,28.617399,9.8974587,16.0203495,3.9166825,22.0011257
2001-04-18 15:00:00,12.9863014,13.2504366,13.4671095,12.5054932,-0.81539188,26.7879946,-3.76101656,29.7336193,9.8799118,16.0926909,2.0058047,23.966798
2001-04-19 15:00:00,13.0136986,12.8415718,14.0286725,11.9987247,-1.16931205,27.1967093,-5.39140252,31.4187998,11.3714298,14.6559675,2.6646533,23.3627439
2001-04-20 15:00:00,13.0410959,12.8410006,14.4420668,11.640125,-1.11493861,27.1971304,-4.2608,30.3429918,10.5646781,15.5175137,2.5159598,23.5662319
